GO Accession	GO Name	GO Aspect	P-value (1)	P-value (2)	Protein List (1)	Protein List (2)
GO:0008150	biological_process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c238372_g5_i2|m.24429,lcl|c221356_g3_i2|m.7588,lcl|c217887_g8_i2|m.5422,lcl|c224201_g3_i8|m.9658,lcl|c227537_g2_i4|m.12549,lcl|c227562_g6_i1|m.12582,lcl|c218481_g4_i6|m.5811,lcl|c241650_g2_i3|m.28826,lcl|c213117_g1_i3|m.2966,lcl|c242001_g1_i2|m.29236,lcl|c241579_g2_i3|m.28729,lcl|c230034_g1_i1|m.14877,lcl|c209565_g1_i2|m.1999,lcl|c242793_g1_i1|m.30227,lcl|c226971_g4_i11|m.11980,lcl|c243149_g1_i2|m.30670,lcl|c230880_g3_i5|m.15737,lcl|c229340_g1_i1|m.14173,lcl|c232221_g3_i2|m.17155,lcl|c216645_g1_i1|m.4691,lcl|c238662_g3_i6|m.24778,lcl|c223247_g3_i6|m.8971,lcl|c221189_g3_i1|m.7459,lcl|c231864_g5_i1|m.16720,lcl|c236174_g2_i1|m.21787,lcl|c232381_g2_i3|m.17311,lcl|c230862_g3_i1|m.15714,lcl|c239610_g1_i3|m.26053,lcl|c240035_g1_i1|m.26689,lcl|c220897_g5_i4|m.7224,lcl|c237215_g1_i1|m.23031,lcl|c244407_g1_i3|m.32143,lcl|c226769_g3_i1|m.11767,lcl|c225753_g2_i5|m.10911,lcl|c242894_g3_i1|m.30343,lcl|c226216_g1_i2|m.11298,lcl|c230184_g2_i3|m.15031,lcl|c234446_g3_i2|m.19850,lcl|c232783_g1_i1|m.17764,lcl|c234177_g2_i1|m.19581,lcl|c233767_g1_i3|m.18989,lcl|c239860_g1_i1|m.26440,lcl|c241174_g2_i10|m.28286,lcl|c229881_g6_i6|m.14719,lcl|c218703_g1_i4|m.5907,lcl|c216953_g1_i3|m.4865,lcl|c223454_g1_i3|m.9139,lcl|c227297_g1_i3|m.12321,lcl|c230481_g5_i1|m.15356,lcl|c222306_g8_i4|m.8236,lcl|c241148_g1_i6|m.28240,lcl|c206417_g1_i2|m.1538,lcl|c219636_g2_i1|m.6494,lcl|c243614_g4_i2|m.31123,lcl|c233024_g1_i6|m.18051,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c225015_g2_i1|m.10306,lcl|c240857_g5_i1|m.27819,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c216377_g1_i3|m.4559,lcl|c243349_g1_i4|m.30872,lcl|c230414_g1_i1|m.15275,lcl|c231085_g3_i1|m.15955,lcl|c318732_g1_i1|m.32501,lcl|c232133_g1_i5|m.17039,lcl|c235481_g2_i1|m.20956,lcl|c234789_g3_i1|m.20259,lcl|c209946_g1_i6|m.2078,lcl|c240264_g4_i5|m.26985,lcl|c230032_g6_i1|m.14874,lcl|c214032_g1_i4|m.3331,lcl|c234955_g3_i3|m.20445,lcl|c224026_g2_i4|m.9562,lcl|c217096_g5_i1|m.4965,lcl|c237440_g3_i2|m.23273,lcl|c239210_g2_i1|m.25440,lcl|c241909_g2_i2|m.29132,lcl|c219564_g8_i2|m.6456,lcl|c228038_g3_i1|m.12994,lcl|c221205_g1_i1|m.7472,lcl|c231859_g5_i5|m.16713,lcl|c233449_g1_i1|m.18576,lcl|c219763_g5_i3|m.6564,lcl|c242193_g2_i1|m.29501,lcl|c239887_g1_i1|m.26471,lcl|c243222_g3_i1|m.30722,lcl|c232274_g1_i2|m.17209,lcl|c240688_g3_i1|m.27609,lcl|c216621_g3_i1|m.4676,lcl|c244255_g3_i1|m.31943,lcl|c219495_g3_i10|m.6406,lcl|c217573_g1_i1|m.5252,lcl|c223205_g4_i1|m.8934,lcl|c243675_g4_i3|m.31228,lcl|c238537_g2_i7|m.24631,lcl|c212026_g3_i1|m.2608,lcl|c219883_g1_i2|m.6624,lcl|c227202_g1_i3|m.12234,lcl|c217534_g1_i2|m.5231,lcl|c216942_g4_i3|m.4860,lcl|c231559_g1_i5|m.16408,lcl|c218374_g4_i1|m.5754,lcl|c230124_g3_i6|m.14973,lcl|c236035_g1_i2|m.21599,lcl|c65293_g1_i1|m.32646,lcl|c236087_g2_i1|m.21666,lcl|c243506_g1_i6|m.31041,lcl|c224042_g7_i2|m.9570,lcl|c204019_g3_i1|m.1367,lcl|c238919_g4_i6|m.25079,lcl|c221114_g2_i1|m.7405,lcl|c225618_g2_i6|m.10783,lcl|c220936_g1_i1|m.7247,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c227188_g1_i1|m.12222,lcl|c215465_g1_i1|m.4044,lcl|c224242_g3_i7|m.9677,lcl|c225931_g4_i1|m.11061,lcl|c220300_g3_i1|m.6859,lcl|c228709_g4_i2|m.13577,lcl|c239684_g3_i6|m.26167,lcl|c212602_g3_i5|m.2781,lcl|c227267_g3_i2|m.12289,lcl|c236486_g1_i1|m.22162,lcl|c227332_g2_i2|m.12341,lcl|c240251_g4_i2|m.26962,lcl|c238826_g2_i1|m.24957,lcl|c220638_g5_i1|m.7054,lcl|c239860_g1_i2|m.26443,lcl|c243554_g1_i5|m.31071,lcl|c222459_g5_i1|m.8379,lcl|c218820_g4_i2|m.5974,lcl|c230823_g3_i1|m.15672,lcl|c231931_g2_i1|m.16792,lcl|c239275_g1_i1|m.25549,lcl|c221753_g3_i7|m.7844,lcl|c227322_g4_i4|m.12336,lcl|c242839_g1_i1|m.30268,lcl|c201141_g1_i1|m.1178,lcl|c214108_g4_i4|m.3369,lcl|c233818_g2_i6|m.19032,lcl|c231281_g6_i3|m.16097,lcl|c227206_g2_i7|m.12247,lcl|c231068_g6_i2|m.15939	
GO:0008154	actin polymerization or depolymerization	biological_process	1E0		lcl|c220300_g3_i1|m.6859	
GO:0032970	regulation of actin filament-based process	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c216621_g3_i1|m.4676,lcl|c240857_g5_i1|m.27819	
GO:0019362	pyridine nucleotide metabolic process	biological_process	1E0		lcl|c215465_g1_i1|m.4044,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0071495	cellular response to endogenous stimulus	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0032984	macromolecular complex disassembly	biological_process	1E0		lcl|c220300_g3_i1|m.6859	
GO:0009259	ribonucleotide metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0042176	regulation of protein catabolic process	biological_process	1E0		lcl|c204019_g3_i1|m.1367	
GO:0009260	ribonucleotide biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0030833	regulation of actin filament polymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c216621_g3_i1|m.4676,lcl|c240857_g5_i1|m.27819	
GO:0042180	cellular ketone metabolic process	biological_process	1E0		lcl|c231864_g5_i1|m.16720	
GO:0072594	establishment of protein localization to organelle	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0030834	regulation of actin filament depolymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844	
GO:0030835	negative regulation of actin filament depolymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844	
GO:0042182	ketone catabolic process	biological_process	1E0		lcl|c231864_g5_i1|m.16720	
GO:0006725	cellular aromatic compound metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c223454_g1_i3|m.9139,lcl|c217887_g8_i2|m.5422,lcl|c240688_g3_i1|m.27609,lcl|c220936_g1_i1|m.7247,lcl|c230880_g3_i5|m.15737,lcl|c230184_g2_i3|m.15031,lcl|c230032_g6_i1|m.14874,lcl|c215465_g1_i1|m.4044,lcl|c243614_g4_i2|m.31123,lcl|c224026_g2_i4|m.9562,lcl|c241916_g1_i1|m.29146,lcl|c223247_g3_i6|m.8971,lcl|c224242_g3_i7|m.9677,lcl|c225931_g4_i1|m.11061,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c239610_g1_i3|m.26053	
GO:0030837	negative regulation of actin filament polymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c216621_g3_i1|m.4676	
GO:0051262	protein tetramerization	biological_process	1E0		lcl|c232221_g3_i2|m.17155	
GO:0030838	positive regulation of actin filament polymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c240857_g5_i1|m.27819	
GO:0006732	coenzyme metabolic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222,lcl|c241579_g2_i3|m.28729,lcl|c230880_g3_i5|m.15737,lcl|c215465_g1_i1|m.4044,lcl|c223247_g3_i6|m.8971,lcl|c221189_g3_i1|m.7459,lcl|c240688_g3_i1|m.27609	
GO:0051084	'de novo' posttranslational protein folding	biological_process	1E0		lcl|c243554_g1_i5|m.31071	
GO:0006733	oxidoreduction coenzyme metabolic process	biological_process	1E0		lcl|c215465_g1_i1|m.4044,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0051085	chaperone mediated protein folding requiring cofactor	biological_process	1E0		lcl|c243554_g1_i5|m.31071	
GO:1903506	regulation of nucleic acid-templated transcription	biological_process	1E0		lcl|c232221_g3_i2|m.17155	
GO:0006739	NADP metabolic process	biological_process	1E0		lcl|c215465_g1_i1|m.4044,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0051090	regulation of sequence-specific DNA binding transcription factor activity	biological_process	1E0		lcl|c232221_g3_i2|m.17155	
GO:1903508	positive regulation of nucleic acid-templated transcription	biological_process	1E0		lcl|c232221_g3_i2|m.17155	
GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity	biological_process	1E0		lcl|c232221_g3_i2|m.17155	
GO:1990748	cellular detoxification	biological_process	1E0		lcl|c227562_g6_i1|m.12582,lcl|c243506_g1_i6|m.31041,lcl|c236486_g1_i1|m.22162,lcl|c238919_g4_i6|m.25079,lcl|c241909_g2_i2|m.29132,lcl|c239684_g3_i6|m.26167	
GO:0006753	nucleoside phosphate metabolic process	biological_process	1E0		lcl|c215465_g1_i1|m.4044,lcl|c223454_g1_i3|m.9139,lcl|c223247_g3_i6|m.8971,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c240688_g3_i1|m.27609,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0006754	ATP biosynthetic process	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0009298	GDP-mannose biosynthetic process	biological_process	1E0		lcl|c230184_g2_i3|m.15031	
GO:0006766	vitamin metabolic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737	
GO:0006767	water-soluble vitamin metabolic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737	
GO:0016310	phosphorylation	biological_process	1E0		lcl|c227537_g2_i4|m.12549,lcl|c238826_g2_i1|m.24957,lcl|c223454_g1_i3|m.9139,lcl|c212026_g3_i1|m.2608,lcl|c238662_g3_i6|m.24778,lcl|c238372_g5_i2|m.24429,lcl|c236174_g2_i1|m.21787,lcl|c220936_g1_i1|m.7247	
GO:0042221	response to chemical	biological_process	1E0		lcl|c227562_g6_i1|m.12582,lcl|c243506_g1_i6|m.31041,lcl|c236486_g1_i1|m.22162,lcl|c227322_g4_i4|m.12336,lcl|c238919_g4_i6|m.25079,lcl|c243554_g1_i5|m.31071,lcl|c241909_g2_i2|m.29132,lcl|c239684_g3_i6|m.26167	
GO:0019427	acetyl-CoA biosynthetic process from acetate	biological_process	1E0		lcl|c241579_g2_i3|m.28729	
GO:0016311	dephosphorylation	biological_process	1E0		lcl|c236087_g2_i1|m.21666,lcl|c221189_g3_i1|m.7459,lcl|c212602_g3_i5|m.2781	
GO:0033036	macromolecule localization	biological_process	1E0		lcl|c240251_g4_i2|m.26962,lcl|c243675_g4_i3|m.31228,lcl|c243614_g4_i2|m.31123,lcl|c218374_g4_i1|m.5754,lcl|c216621_g3_i1|m.4676,lcl|c226971_g4_i11|m.11980,lcl|c225618_g2_i6|m.10783	
GO:0090175	regulation of establishment of planar polarity	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0051128	regulation of cellular component organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c216621_g3_i1|m.4676,lcl|c240857_g5_i1|m.27819,lcl|c223077_g2_i1|m.8858	
GO:0019438	aromatic compound biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c230184_g2_i3|m.15031,lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0033043	regulation of organelle organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c216621_g3_i1|m.4676,lcl|c240857_g5_i1|m.27819	
GO:0051129	negative regulation of cellular component organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c216621_g3_i1|m.4676	
GO:0051130	positive regulation of cellular component organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c240857_g5_i1|m.27819,lcl|c223077_g2_i1|m.8858	
GO:0072655	establishment of protein localization to mitochondrion	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0006793	phosphorus metabolic process	biological_process	1E0		lcl|c236087_g2_i1|m.21666,lcl|c241579_g2_i3|m.28729,lcl|c238826_g2_i1|m.24957,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c238372_g5_i2|m.24429,lcl|c240688_g3_i1|m.27609,lcl|c220936_g1_i1|m.7247,lcl|c227537_g2_i4|m.12549,lcl|c227188_g1_i1|m.12222,lcl|c230880_g3_i5|m.15737,lcl|c215465_g1_i1|m.4044,lcl|c212026_g3_i1|m.2608,lcl|c238662_g3_i6|m.24778,lcl|c223247_g3_i6|m.8971,lcl|c224242_g3_i7|m.9677,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c236174_g2_i1|m.21787,lcl|c212602_g3_i5|m.2781,lcl|c239860_g1_i1|m.26440	
GO:0006796	phosphate-containing compound metabolic process	biological_process	1E0		lcl|c236087_g2_i1|m.21666,lcl|c238826_g2_i1|m.24957,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c238372_g5_i2|m.24429,lcl|c240688_g3_i1|m.27609,lcl|c220936_g1_i1|m.7247,lcl|c227537_g2_i4|m.12549,lcl|c230880_g3_i5|m.15737,lcl|c215465_g1_i1|m.4044,lcl|c212026_g3_i1|m.2608,lcl|c238662_g3_i6|m.24778,lcl|c223247_g3_i6|m.8971,lcl|c224242_g3_i7|m.9677,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c236174_g2_i1|m.21787,lcl|c212602_g3_i5|m.2781,lcl|c239860_g1_i1|m.26440	
GO:0008380	RNA splicing	biological_process	1E0		lcl|c230032_g6_i1|m.14874,lcl|c243614_g4_i2|m.31123,lcl|c225931_g4_i1|m.11061	
GO:0033059	cellular pigmentation	biological_process	1E0		lcl|c225753_g2_i5|m.10911	
GO:0030908	protein splicing	biological_process	1E0		lcl|c242793_g1_i1|m.30227	
GO:1902531	regulation of intracellular signal transduction	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:1902533	positive regulation of intracellular signal transduction	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0051156	glucose 6-phosphate metabolic process	biological_process	1E0		lcl|c215465_g1_i1|m.4044,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0006807	nitrogen compound metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c237215_g1_i1|m.23031,lcl|c217887_g8_i2|m.5422,lcl|c230414_g1_i1|m.15275,lcl|c318732_g1_i1|m.32501,lcl|c220936_g1_i1|m.7247,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c230184_g2_i3|m.15031,lcl|c230032_g6_i1|m.14874,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c215465_g1_i1|m.4044,lcl|c224026_g2_i4|m.9562,lcl|c224242_g3_i7|m.9677,lcl|c225931_g4_i1|m.11061,lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c223454_g1_i3|m.9139,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c240688_g3_i1|m.27609,lcl|c230880_g3_i5|m.15737,lcl|c206417_g1_i2|m.1538,lcl|c243614_g4_i2|m.31123,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c223247_g3_i6|m.8971,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c239610_g1_i3|m.26053	
GO:0043408	regulation of MAPK cascade	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0006810	transport	biological_process	1E0		lcl|c240251_g4_i2|m.26962,lcl|c239887_g1_i1|m.26471,lcl|c226971_g4_i11|m.11980,lcl|c231085_g3_i1|m.15955,lcl|c225618_g2_i6|m.10783,lcl|c225753_g2_i5|m.10911,lcl|c227322_g4_i4|m.12336,lcl|c234446_g3_i2|m.19850,lcl|c243675_g4_i3|m.31228,lcl|c243614_g4_i2|m.31123,lcl|c224242_g3_i7|m.9677,lcl|c218374_g4_i1|m.5754,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0043410	positive regulation of MAPK cascade	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0032006	regulation of TOR signaling	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0006811	ion transport	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0042273	ribosomal large subunit biogenesis	biological_process	1E0		lcl|c230034_g1_i1|m.14877	
GO:0043412	macromolecule modification	biological_process	1E0		lcl|c228038_g3_i1|m.12994,lcl|c241500_g1_i1|m.28663,lcl|c217573_g1_i1|m.5252,lcl|c242193_g2_i1|m.29501,lcl|c217534_g1_i2|m.5231,lcl|c221356_g3_i2|m.7588,lcl|c233767_g1_i3|m.18989,lcl|c236174_g2_i1|m.21787,lcl|c232133_g1_i5|m.17039,lcl|c230124_g3_i6|m.14973	
GO:0006812	cation transport	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0032008	positive regulation of TOR signaling	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0043413	macromolecule glycosylation	biological_process	1E0		lcl|c241500_g1_i1|m.28663	
GO:0060255	regulation of macromolecule metabolic process	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c227322_g4_i4|m.12336,lcl|c204019_g3_i1|m.1367,lcl|c232221_g3_i2|m.17155,lcl|c242001_g1_i2|m.29236,lcl|c223077_g2_i1|m.8858	
GO:0002181	cytoplasmic translation	biological_process	1E0		lcl|c230034_g1_i1|m.14877,lcl|c205554_g2_i2|m.1468,lcl|c218820_g4_i2|m.5974	
GO:0006818	hydrogen transport	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0002183	cytoplasmic translational initiation	biological_process	1E0		lcl|c218820_g4_i2|m.5974	
GO:0051171	regulation of nitrogen compound metabolic process	biological_process	1E0		lcl|c232221_g3_i2|m.17155,lcl|c223077_g2_i1|m.8858	
GO:0051173	positive regulation of nitrogen compound metabolic process	biological_process	1E0		lcl|c232221_g3_i2|m.17155,lcl|c223077_g2_i1|m.8858	
GO:0051174	regulation of phosphorus metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0051179	localization	biological_process	1E0		lcl|c240251_g4_i2|m.26962,lcl|c239887_g1_i1|m.26471,lcl|c216621_g3_i1|m.4676,lcl|c226971_g4_i11|m.11980,lcl|c231085_g3_i1|m.15955,lcl|c225618_g2_i6|m.10783,lcl|c225753_g2_i5|m.10911,lcl|c227322_g4_i4|m.12336,lcl|c234446_g3_i2|m.19850,lcl|c243675_g4_i3|m.31228,lcl|c243614_g4_i2|m.31123,lcl|c224242_g3_i7|m.9677,lcl|c218374_g4_i1|m.5754,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0071616	acyl-CoA biosynthetic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222,lcl|c241579_g2_i3|m.28729	
GO:0036211	protein modification process	biological_process	1E0		lcl|c228038_g3_i1|m.12994,lcl|c241500_g1_i1|m.28663,lcl|c217573_g1_i1|m.5252,lcl|c242193_g2_i1|m.29501,lcl|c217534_g1_i2|m.5231,lcl|c221356_g3_i2|m.7588,lcl|c233767_g1_i3|m.18989,lcl|c236174_g2_i1|m.21787,lcl|c232133_g1_i5|m.17039,lcl|c230124_g3_i6|m.14973	
GO:0051186	cofactor metabolic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222,lcl|c241579_g2_i3|m.28729,lcl|c230880_g3_i5|m.15737,lcl|c215465_g1_i1|m.4044,lcl|c223247_g3_i6|m.8971,lcl|c221189_g3_i1|m.7459,lcl|c240688_g3_i1|m.27609	
GO:0070585	protein localization to mitochondrion	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0051188	cofactor biosynthetic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222,lcl|c241579_g2_i3|m.28729,lcl|c230880_g3_i5|m.15737	
GO:0043436	oxoacid metabolic process	biological_process	1E0		lcl|c241579_g2_i3|m.28729,lcl|c237215_g1_i1|m.23031,lcl|c217887_g8_i2|m.5422,lcl|c226769_g3_i1|m.11767,lcl|c230414_g1_i1|m.15275,lcl|c240688_g3_i1|m.27609,lcl|c234789_g3_i1|m.20259,lcl|c242894_g3_i1|m.30343,lcl|c227188_g1_i1|m.12222,lcl|c241916_g1_i1|m.29146,lcl|c221189_g3_i1|m.7459,lcl|c231864_g5_i1|m.16720,lcl|c227206_g2_i7|m.12247	
GO:0022411	cellular component disassembly	biological_process	1E0		lcl|c220300_g3_i1|m.6859	
GO:0006839	mitochondrial transport	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0022603	regulation of anatomical structure morphogenesis	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0019509	L-methionine biosynthetic process from methylthioadenosine	biological_process	1E0		lcl|c221189_g3_i1|m.7459	
GO:1902578	single-organism localization	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c234446_g3_i2|m.19850,lcl|c239887_g1_i1|m.26471,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c216621_g3_i1|m.4676,lcl|c231281_g6_i3|m.16097,lcl|c231085_g3_i1|m.15955,lcl|c225618_g2_i6|m.10783	
GO:1902580	single-organism cellular localization	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0022610	biological adhesion	biological_process	1E0		lcl|c231859_g5_i5|m.16713	
GO:1902582	single-organism intracellular transport	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c239887_g1_i1|m.26471,lcl|c225618_g2_i6|m.10783	
GO:0022613	ribonucleoprotein complex biogenesis	biological_process	1E0		lcl|c230034_g1_i1|m.14877,lcl|c218820_g4_i2|m.5974	
GO:1902589	single-organism organelle organization	biological_process	1E0		lcl|c231859_g5_i5|m.16713,lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c220300_g3_i1|m.6859,lcl|c240857_g5_i1|m.27819	
GO:0019520	aldonic acid metabolic process	biological_process	1E0		lcl|c240688_g3_i1|m.27609	
GO:0043462	regulation of ATPase activity	biological_process	1E0		lcl|c233818_g2_i6|m.19032	
GO:0022618	ribonucleoprotein complex assembly	biological_process	1E0		lcl|c218820_g4_i2|m.5974	
GO:0019521	D-gluconate metabolic process	biological_process	1E0		lcl|c240688_g3_i1|m.27609	
GO:0009636	response to toxic substance	biological_process	1E0		lcl|c227562_g6_i1|m.12582,lcl|c243506_g1_i6|m.31041,lcl|c236486_g1_i1|m.22162,lcl|c238919_g4_i6|m.25079,lcl|c241909_g2_i2|m.29132,lcl|c239684_g3_i6|m.26167	
GO:0046835	carbohydrate phosphorylation	biological_process	1E0		lcl|c238826_g2_i1|m.24957	
GO:0042325	regulation of phosphorylation	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0042327	positive regulation of phosphorylation	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0051234	establishment of localization	biological_process	1E0		lcl|c240251_g4_i2|m.26962,lcl|c239887_g1_i1|m.26471,lcl|c226971_g4_i11|m.11980,lcl|c231085_g3_i1|m.15955,lcl|c225618_g2_i6|m.10783,lcl|c225753_g2_i5|m.10911,lcl|c227322_g4_i4|m.12336,lcl|c234446_g3_i2|m.19850,lcl|c243675_g4_i3|m.31228,lcl|c243614_g4_i2|m.31123,lcl|c224242_g3_i7|m.9677,lcl|c218374_g4_i1|m.5754,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0051235	maintenance of location	biological_process	1E0		lcl|c216621_g3_i1|m.4676	
GO:0010466	negative regulation of peptidase activity	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c242001_g1_i2|m.29236	
GO:1902600	hydrogen ion transmembrane transport	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0043473	pigmentation	biological_process	1E0		lcl|c225753_g2_i5|m.10911	
GO:0051236	establishment of RNA localization	biological_process	1E0		lcl|c243614_g4_i2|m.31123	
GO:0045732	positive regulation of protein catabolic process	biological_process	1E0		lcl|c204019_g3_i1|m.1367	
GO:0010467	gene expression	biological_process	1E0		lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c242793_g1_i1|m.30227,lcl|c318732_g1_i1|m.32501,lcl|c225618_g2_i6|m.10783,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c206417_g1_i2|m.1538,lcl|c230032_g6_i1|m.14874,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c243614_g4_i2|m.31123,lcl|c224026_g2_i4|m.9562,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c225931_g4_i1|m.11061	
GO:0010468	regulation of gene expression	biological_process	1E0		lcl|c232221_g3_i2|m.17155,lcl|c223077_g2_i1|m.8858	
GO:0051239	regulation of multicellular organismal process	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
